sound_id,source_url,name,username,license,duration,samplerate,channels,type,tags,description,genre_inferred,bpm,key,acoustic_electronic,voice_instrumental,music_proxy_pass,duration_pass,license_pass,analysis_available,reason
1299,https://freesound.org/people/Freed/sounds/1299/,160903K.mp3,Freed,https://creativecommons.org/licenses/by/4.0/,30.8397,44100.0,2,mp3,"[""layer"", ""orchestra""]",Dark raising orchestra sound,,,,,,true,true,true,true,confirmed
1300,https://freesound.org/people/Freed/sounds/1300/,170903A.mp3,Freed,https://creativecommons.org/licenses/by/4.0/,31.872,44100.0,2,mp3,"[""instruments"", ""layer"", ""spreads""]",Mess of instrumental sounds,,,,,,true,true,true,true,confirmed
1303,https://freesound.org/people/Freed/sounds/1303/,170903E.mp3,Freed,https://creativecommons.org/licenses/by/4.0/,31.872,44100.0,2,mp3,"[""instruments"", ""layer"", ""spreads""]",Mess of bass sounds,,,,,,true,true,true,true,confirmed
1304,https://freesound.org/people/Freed/sounds/1304/,170903F.mp3,Freed,https://creativecommons.org/licenses/by/4.0/,31.872,44100.0,2,mp3,"[""layer"", ""orchestra""]","Singing orchestra sound, slightly falling",,,,,,true,true,true,true,confirmed
1305,https://freesound.org/people/Freed/sounds/1305/,170903G.mp3,Freed,https://creativecommons.org/licenses/by/4.0/,31.872,44100.0,2,mp3,"[""layer"", ""orchestra""]",Falling orchestra sound with internal tremoli,,,,,,true,true,true,true,confirmed
1306,https://freesound.org/people/Freed/sounds/1306/,170903H.mp3,Freed,https://creativecommons.org/licenses/by/4.0/,31.872,44100.0,2,mp3,"[""layer"", ""spreads""]",Orchestra sample mix in higher register,,,,,,true,true,true,true,confirmed
1307,https://freesound.org/people/Freed/sounds/1307/,170903I.mp3,Freed,https://creativecommons.org/licenses/by/4.0/,31.872,44100.0,2,mp3,"[""layer"", ""spreads""]",Orchestra sample mix in high register,,,,,,true,true,true,true,confirmed
1308,https://freesound.org/people/Freed/sounds/1308/,180903A.mp3,Freed,https://creativecommons.org/licenses/by/4.0/,32.1615,44100.0,2,mp3,"[""bass"", ""layer""]","Massive bass sound, raising",,,,,,true,true,true,true,confirmed
1311,https://freesound.org/people/Freed/sounds/1311/,180903D.mp3,Freed,https://creativecommons.org/licenses/by/4.0/,31.5107,44100.0,2,mp3,"[""instruments"", ""layer"", ""spreads""]",Mystic story,,,,,,true,true,true,true,confirmed
1314,https://freesound.org/people/Freed/sounds/1314/,210903A.mp3,Freed,https://creativecommons.org/licenses/by/4.0/,32.872,44100.0,2,mp3,"[""layer"", ""orchestra""]",Mystic orchestra sound,,,,,,true,true,true,true,confirmed
1315,https://freesound.org/people/Freed/sounds/1315/,210903B.mp3,Freed,https://creativecommons.org/licenses/by/4.0/,32.872,44100.0,2,mp3,"[""instruments"", ""layer""]",Bass flute's dream,,,,,,true,true,true,true,confirmed
1316,https://freesound.org/people/Freed/sounds/1316/,210903D.mp3,Freed,https://creativecommons.org/licenses/by/4.0/,32.872,44100.0,2,mp3,"[""layer"", ""orchestra""]",Raising orchestra sound with tremoli,,,,,,true,true,true,true,confirmed
1317,https://freesound.org/people/Freed/sounds/1317/,210903G.mp3,Freed,https://creativecommons.org/licenses/by/4.0/,32.872,44100.0,2,mp3,"[""instruments"", ""layer""]",Bass flute's nightmare,,,,,,true,true,true,true,confirmed
1319,https://freesound.org/people/Freed/sounds/1319/,210903C.mp3,Freed,https://creativecommons.org/licenses/by/4.0/,32.9023,44100.0,2,mp3,"[""instruments"", ""layer""]",Colored mess with filter curves,,,,,,true,true,true,true,confirmed
1320,https://freesound.org/people/Freed/sounds/1320/,210903E.mp3,Freed,https://creativecommons.org/licenses/by/4.0/,32.9023,44100.0,2,mp3,"[""instruments"", ""layer"", ""orchestra""]",Orchestra sound with animal voice elements,,,,,,true,true,true,true,confirmed
1744,https://freesound.org/people/nicStage/sounds/1744/,CrazyWhirlPiano.mp3,nicStage,https://creativecommons.org/licenses/by/4.0/,52.1545,44100.0,2,mp3,"[""lofi"", ""piano"", ""tape""]",messing with the pause button on a microcassette recorder while fiddling around on the piano in the studio  . . .,,,,,,true,true,true,true,confirmed
2264,https://freesound.org/people/Jovica/sounds/2264/,90 bpm ATTACK LOOP 3 drums mixdown mastered 16 bit.wav,Jovica,https://creativecommons.org/licenses/by/4.0/,42.6667,44100.0,2,wav,"[""90bpm"", ""analog"", ""drumloop"", ""electro""]","This is a drumloop created with the Waldorf Attack VSTi within Cubase SX. It contains only the percussive elements of ""90 bpm ATTACK LOOP 3 total mixdown mastered 16 bit.wav"". I used the Analog kit 1 preset to create this loop, but I modified some of the sounds. Tempo is 90 BPM. Length is 16 measures. Mastering was done within Wavelab using TC and Elemental Audio plugins.",,,,,,true,true,true,true,confirmed
2266,https://freesound.org/people/Jovica/sounds/2266/,90 bpm ATTACK LOOP 3 filtered clap mastered 16 bit.wav,Jovica,https://creativecommons.org/licenses/by/4.0/,42.6667,44100.0,2,wav,"[""90bpm"", ""clap"", ""electronic"", ""filter"", ""loop"", ""sweep""]","This is a component of a melodic drumloop created with the Waldorf Attack VSTi within Cubase SX. It contains a the percussive element of ""90 bpm ATTACK LOOP 3 total mixdown mastered 16 bit.wav"". I used the clap sound of the Analog kit 1 preset to create this loop, but I modified the sound. Tempo is 90 BPM. Length is 16 measures. Mastering was done within Wavelab using TC and Elemental Audio plugins.",,,,,,true,true,true,true,confirmed
2279,https://freesound.org/people/Jovica/sounds/2279/,90 bpm ATTACK LOOP 3 total mixdown mastered 16 bit.wav,Jovica,https://creativecommons.org/licenses/by/4.0/,53.3334,44100.0,2,wav,"[""90bpm"", ""electro"", ""loop"", ""melodic"", ""melodyloop""]","This is a melodic drumloop created with the Waldorf Attack VSTi within Cubase SX.
I used the Analog kit 1 preset to create this loop, but I modified some
of the sounds. It has a melodic element in it. The key is C majeur. Tempo is 90 BPM.
Length is 16 measures and I added an additional 4 measures for the
delay tails. Mastering was done within Wavelab using TC and Elemental
Audio plugins.",,,,,,true,true,true,true,confirmed
2587,https://freesound.org/people/spluta/sounds/2587/,analog.aif,spluta,http://creativecommons.org/publicdomain/zero/1.0/,290.951,44100.0,1,aiff,"[""analog"", ""synth""]",a 5 minute frequency modulated improv on an EMU Modular Synth,,,,,,true,true,true,true,confirmed
2848,https://freesound.org/people/NoiseCollector/sounds/2848/,graninsaneghost.wav,NoiseCollector,http://creativecommons.org/licenses/by/3.0/,64.4586,22050.0,1,wav,"[""ghost"", ""granular"", ""synthesis""]",Granulab file source forgotten.,,,,,,true,true,true,true,confirmed
2849,https://freesound.org/people/NoiseCollector/sounds/2849/,granny.wav,NoiseCollector,http://creativecommons.org/licenses/by/3.0/,155.295,22050.0,1,wav,"[""granular"", ""synthesis"", ""weird""]",Granulab file source forgotten.,,,,,,true,true,true,true,confirmed
2850,https://freesound.org/people/NoiseCollector/sounds/2850/,grannyhit.wav,NoiseCollector,http://creativecommons.org/licenses/by/3.0/,49.8625,22050.0,1,wav,"[""buzzing"", ""granular"", ""synthesis"", ""voice""]",Granulab file source forgotten. Source of granhitscale file.,,,,,,true,true,true,true,confirmed
3012,https://freesound.org/people/Roil%20Noise/sounds/3012/,The Song that Starts with an Ending.mp3,Roil Noise,http://creativecommons.org/publicdomain/zero/1.0/,97.5292,44100.0,2,mp3,"[""bent"", ""circuit"", ""circuitbent"", ""noise"", ""roil"", ""yamaha-psr-12""]",unaltered recording of a circuit bent Yamaha PSR-12 keyboard.www.roilnoise.com/bending,,,,,,true,true,true,true,confirmed
3013,https://freesound.org/people/Roil%20Noise/sounds/3013/,circuit bent PSR-12_play-along.mp3,Roil Noise,http://creativecommons.org/publicdomain/zero/1.0/,228.533,44100.0,2,mp3,"[""bent"", ""circuit"", ""keyboard"", ""noise"", ""roil"", ""yamaha-psr-12""]",unaltered recording of circuit bent Yamaha PSR-12 keyboard. Playing along manually to the bent demo song.,,,,,,true,true,true,true,confirmed
3219,https://freesound.org/people/mdsp/sounds/3219/,LiveCut_light_switch.mp3,mdsp,https://creativecommons.org/licenses/by/4.0/,97.9733,44100.0,2,mp3,"[""click"", ""drum"", ""electronic"", ""glitch"", ""livecut"", ""roll""]",this is a remix of light_switch.aif using LiveCut my new plug-in based on the BBCut library for Supercollider by Nick Collins.,,,,,,true,true,true,true,confirmed
3220,https://freesound.org/people/mdsp/sounds/3220/,LiveCut_light_switch2.mp3,mdsp,https://creativecommons.org/licenses/by/4.0/,77.0492,44100.0,2,mp3,"[""click"", ""drum"", ""electronic"", ""glitch"", ""livecut"", ""roll""]","this is a remix of light_switch.aif using LiveCut my new plug-in based on the BBCut library for Supercollider by Nick Collins.

this one is faster and more rithmic.",,,,,,true,true,true,true,confirmed
